osmid,y,x,street_count,highway,ref,railway,junction,geometry
1611615923,10.9542429,108.2462741,3,,,,,POINT (108.2462741 10.9542429)
1611615957,10.9362975,108.1487006,3,,,,,POINT (108.1487006 10.9362975)
1611615958,10.9348925,108.1410965,3,,,,,POINT (108.1410965 10.9348925)
1611615959,10.9482547,108.1821783,3,,,,,POINT (108.1821783 10.9482547)
1611615961,10.9399882,108.1803247,3,,,,,POINT (108.1803247 10.9399882)
1611615962,10.9466887,108.1843378,3,,,,,POINT (108.1843378 10.9466887)
1611615963,10.9404669,108.18013,3,,,,,POINT (108.18013 10.9404669)
1611615974,10.9652516,108.2481633,3,,,,,POINT (108.2481633 10.9652516)
1611615975,10.970002,108.2489036,3,,,,,POINT (108.2489036 10.970002)
1611615985,10.9484249,108.1819754,3,,,,,POINT (108.1819754 10.9484249)
1611616003,10.9383464,108.1490434,4,,,,,POINT (108.1490434 10.9383464)
1611616011,10.9413947,108.1798081,3,,,,,POINT (108.1798081 10.9413947)
1611616013,10.9437495,108.1851778,3,,,,,POINT (108.1851778 10.9437495)
1611616026,10.9623831,108.2472679,4,,,,,POINT (108.2472679 10.9623831)
1611616041,10.9789169,108.250302,3,,,,,POINT (108.250302 10.9789169)
1611616046,10.9318271,108.1502978,1,,,,,POINT (108.1502978 10.9318271)
1611616056,10.9387235,108.1512593,3,,,,,POINT (108.1512593 10.9387235)
1611616079,11.0318098,108.2518621,3,,,,,POINT (108.2518621 11.0318098)
1611616142,10.947214,108.1838605,4,,,,,POINT (108.1838605 10.947214)
1611616147,10.9397143,108.1812032,1,,,,,POINT (108.1812032 10.9397143)
1611616164,10.9442364,108.180706,3,,,,,POINT (108.180706 10.9442364)
1611616167,10.9364779,108.1429915,3,,,,,POINT (108.1429915 10.9364779)
1611616169,10.9469842,108.1840841,3,,,,,POINT (108.1840841 10.9469842)
1611616197,10.9622542,108.2472365,4,,,,,POINT (108.2472365 10.9622542)
1611616238,10.9466542,108.1848426,3,,,,,POINT (108.1848426 10.9466542)
1611616240,10.9362659,108.1420809,3,,,,,POINT (108.1420809 10.9362659)
1611616260,10.948365,108.1818051,3,,,,,POINT (108.1818051 10.948365)
1611616261,10.9692963,108.2489143,3,,,,,POINT (108.2489143 10.9692963)
1611616274,11.005123,108.2569658,3,,,,,POINT (108.2569658 11.005123)
1611616289,10.9334981,108.1469049,3,,,,,POINT (108.1469049 10.9334981)
1611616318,10.9367136,108.1470953,1,,,,,POINT (108.1470953 10.9367136)
1611616324,10.9449276,108.1819897,3,,,,,POINT (108.1819897 10.9449276)
1611616329,10.9320838,108.143367,3,,,,,POINT (108.143367 10.9320838)
1611616337,10.935705,108.1739322,1,,,,,POINT (108.1739322 10.935705)
1611616346,10.9452222,108.1836768,3,,,,,POINT (108.1836768 10.9452222)
1611616356,10.940552,108.1810549,1,,,,,POINT (108.1810549 10.940552)
1611616379,10.9416212,108.1810755,1,,,,,POINT (108.1810755 10.9416212)
1612695462,10.9348707,108.1304253,3,,,,,POINT (108.1304253 10.9348707)
1612695463,10.9315447,108.1259195,4,,,,,POINT (108.1259195 10.9315447)
1612695465,10.937131,108.1350428,4,,,,,POINT (108.1350428 10.937131)
1612695466,10.9351151,108.1282742,3,,,,,POINT (108.1282742 10.9351151)
1612695467,10.9338865,108.1207949,3,,,,,POINT (108.1207949 10.9338865)
1612695468,10.9357098,108.1353595,4,,,,,POINT (108.1353595 10.9357098)
1612695471,10.9347213,108.1289783,3,,,,,POINT (108.1289783 10.9347213)
1612695474,10.9332648,108.1256918,4,,,,,POINT (108.1256918 10.9332648)
1612695476,10.9334283,108.1279886,4,,,,,POINT (108.1279886 10.9334283)
1612695481,10.9335929,108.1293461,4,,,,,POINT (108.1293461 10.9335929)
1612695482,10.9344777,108.1278719,4,,,,,POINT (108.1278719 10.9344777)
1612695483,10.9378591,108.1337902,3,,,,,POINT (108.1337902 10.9378591)
1612695486,10.9335047,108.1267681,4,,,,,POINT (108.1267681 10.9335047)
1612695487,10.9342104,108.1265965,3,,,,,POINT (108.1265965 10.9342104)
1612695488,10.9373752,108.1338941,3,,,,,POINT (108.1338941 10.9373752)
1612695493,10.9348806,108.1323941,3,,,,,POINT (108.1323941 10.9348806)
1612695494,10.9359564,108.1299117,3,,,,,POINT (108.1299117 10.9359564)
1612695497,10.93726,108.1316431,3,,,,,POINT (108.1316431 10.93726)
1612695502,10.9365377,108.1340436,3,,,,,POINT (108.1340436 10.9365377)
1612695503,10.9381845,108.1329291,3,,,,,POINT (108.1329291 10.9381845)
1612695505,10.9359973,108.1277499,3,,,,,POINT (108.1277499 10.9359973)
1612695507,10.9319569,108.12712,3,,,,,POINT (108.12712 10.9319569)
1612695508,10.9359179,108.1364673,4,,,,,POINT (108.1364673 10.9359179)
1612695509,10.9326173,108.1295927,3,,,,,POINT (108.1295927 10.9326173)
1612695511,10.9359108,108.1370062,3,,,,,POINT (108.1370062 10.9359108)
1612695513,10.935699,108.1277588,4,,,,,POINT (108.1277588 10.935699)
1612695515,10.9313636,108.1281388,1,,,,,POINT (108.1281388 10.9313636)
1612695516,10.9388304,108.1357461,3,,,,,POINT (108.1357461 10.9388304)
1612695521,10.9337735,108.1279607,4,,,,,POINT (108.1279607 10.9337735)
1612695523,10.932552,108.1207959,4,,,,,POINT (108.1207959 10.932552)
1612695529,10.9340498,108.1304911,3,,,,,POINT (108.1304911 10.9340498)
1612695530,10.9359661,108.1318764,1,,,,,POINT (108.1318764 10.9359661)
1612695536,10.9361012,108.1252783,4,,,,,POINT (108.1252783 10.9361012)
1612695539,10.9350276,108.1252578,3,,,,,POINT (108.1252578 10.9350276)
1612695543,10.9376424,108.1349289,3,,,,,POINT (108.1349289 10.9376424)
1612695545,10.9329161,108.1295295,3,,,,,POINT (108.1295295 10.9329161)
1612695550,10.9392154,108.1345784,3,,,,,POINT (108.1345784 10.9392154)
1612695552,10.9372887,108.1335587,3,,,,,POINT (108.1335587 10.9372887)
1612695554,10.9371995,108.135539,3,,,,,POINT (108.135539 10.9371995)
1612695558,10.9348572,108.1316782,4,,,,,POINT (108.1316782 10.9348572)
1612695562,10.9385944,108.1347168,4,,,,,POINT (108.1347168 10.9385944)
1612695564,10.9328439,108.1286637,4,,,,,POINT (108.1286637 10.9328439)
1612695568,10.9327924,108.1280455,4,,,,,POINT (108.1280455 10.9327924)
1612695574,10.937251,108.1360956,3,,,,,POINT (108.1360956 10.937251)
1612695579,10.9353265,108.1317249,3,,,,,POINT (108.1317249 10.9353265)
1612695583,10.9325648,108.1258548,5,,,,,POINT (108.1258548 10.9325648)
1612695585,10.9353959,108.1341593,4,,,,,POINT (108.1341593 10.9353959)
1612695586,10.9338231,108.1266962,4,,,,,POINT (108.1266962 10.9338231)
1612695590,10.9320493,108.1271031,3,,,,,POINT (108.1271031 10.9320493)
1612695593,10.935539,108.1317493,3,,,,,POINT (108.1317493 10.935539)
1612695597,10.9367129,108.135136,3,,,,,POINT (108.135136 10.9367129)
1612695602,10.9383743,108.1328102,3,,,,,POINT (108.1328102 10.9383743)
1612695603,10.9321661,108.1280908,4,,,,,POINT (108.1280908 10.9321661)
1612695617,10.9353763,108.1277877,4,,,,,POINT (108.1277877 10.9353763)
1612695618,10.9368381,108.1338707,3,,,,,POINT (108.1338707 10.9368381)
1612695621,10.9365018,108.1340648,3,,,,,POINT (108.1340648 10.9365018)
1612695622,10.9365595,108.1314741,1,,,,,POINT (108.1314741 10.9365595)
1612695625,10.9353586,108.1252514,3,,,,,POINT (108.1252514 10.9353586)
1612695626,10.9340904,108.1279352,3,,,,,POINT (108.1279352 10.9340904)
1612695627,10.9323583,108.1270386,4,,,,,POINT (108.1270386 10.9323583)
1612695628,10.9357379,108.1287369,1,,,,,POINT (108.1287369 10.9357379)
1612695635,10.9387053,108.1352003,3,,,,,POINT (108.1352003 10.9387053)
1612695637,10.9327029,108.1269724,4,,,,,POINT (108.1269724 10.9327029)
1612695639,10.935061,108.1278221,4,,,,,POINT (108.1278221 10.935061)
1612695641,10.9324887,108.1250971,3,,,,,POINT (108.1250971 10.9324887)
1612695645,10.9344138,108.1357764,3,,,,,POINT (108.1357764 10.9344138)
1612695653,10.9322795,108.1296302,4,,,,,POINT (108.1296302 10.9322795)
1612695656,10.9322024,108.1287425,3,,,,,POINT (108.1287425 10.9322024)
1612695662,10.9345683,108.1316965,3,,,,,POINT (108.1316965 10.9345683)
1612695664,10.9338536,108.1251816,3,,,,,POINT (108.1251816 10.9338536)
1612695666,10.9333545,108.1207949,3,,,,,POINT (108.1207949 10.9333545)
1612695667,10.9324575,108.1280742,4,,,,,POINT (108.1280742 10.9324575)
1612695669,10.9383539,108.1336676,3,,,,,POINT (108.1336676 10.9383539)
1612695673,10.9370335,108.1278464,1,,,,,POINT (108.1278464 10.9370335)
1612695674,10.9332202,108.1268349,4,,,,,POINT (108.1268349 10.9332202)
1612695676,10.9343592,108.130416,4,,,,,POINT (108.130416 10.9343592)
1612695677,10.9329924,108.1268916,3,,,,,POINT (108.1268916 10.9329924)
1612695679,10.9338752,108.1292416,4,,,,,POINT (108.1292416 10.9338752)
1612695680,10.9381098,108.1348247,3,,,,,POINT (108.1348247 10.9381098)
1612710594,10.9324437,108.1070195,3,,,,,POINT (108.1070195 10.9324437)
1612710597,10.9320417,108.1171001,3,,,,,POINT (108.1171001 10.9320417)
1612710598,10.9296639,108.1091091,3,,,,,POINT (108.1091091 10.9296639)
1612710599,10.9345067,108.1194296,1,,,,,POINT (108.1194296 10.9345067)
1612710600,10.9341091,108.1186867,3,,,,,POINT (108.1186867 10.9341091)
1612710605,10.9348807,108.1202088,1,,,,,POINT (108.1202088 10.9348807)
1612710606,10.9356747,108.1174072,3,,,,,POINT (108.1174072 10.9356747)
1612710607,10.9315827,108.1173666,3,,,,,POINT (108.1173666 10.9315827)
1612710609,10.9355902,108.1138807,3,,,,,POINT (108.1138807 10.9355902)
1612710610,10.9334577,108.1169549,3,,,,,POINT (108.1169549 10.9334577)
1612710611,10.9369225,108.1083917,4,,,,,POINT (108.1083917 10.9369225)
1612710612,10.93258,108.1116324,3,,,,,POINT (108.1116324 10.93258)
1612710614,10.9315051,108.1174207,3,,,,,POINT (108.1174207 10.9315051)
1612710616,10.9344712,108.1070566,1,,,,,POINT (108.1070566 10.9344712)
1612710618,10.9305597,108.1181637,5,,,,,POINT (108.1181637 10.9305597)
1612710619,10.9343052,108.1177197,3,,,,,POINT (108.1177197 10.9343052)
1612710622,10.9349877,108.1039601,3,,,,,POINT (108.1039601 10.9349877)
1612710623,10.9302975,108.1081051,3,,,,,POINT (108.1081051 10.9302975)
1612710629,10.9325744,108.1121175,3,,,,,POINT (108.1121175 10.9325744)
1612710631,10.9327786,108.1136489,3,,,,,POINT (108.1136489 10.9327786)
1612710632,10.934435,108.1096677,1,,,,,POINT (108.1096677 10.934435)
1612710633,10.9358918,108.1113,3,,,,,POINT (108.1113 10.9358918)
1612710638,10.9350898,108.1084477,3,,,,,POINT (108.1084477 10.9350898)
1612710647,10.9296769,108.1090629,3,,,,,POINT (108.1090629 10.9296769)
1612710648,10.9359773,108.1138426,3,,,,,POINT (108.1138426 10.9359773)
1612710649,10.9297927,108.108453,3,,,,,POINT (108.108453 10.9297927)
1612710651,10.931258,108.1182513,4,,,,,POINT (108.1182513 10.931258)
1612710652,10.936511,108.1090166,4,,,,,POINT (108.1090166 10.936511)
1612710653,10.9316518,108.1179576,3,,,,,POINT (108.1179576 10.9316518)
1612710656,10.9360395,108.115859,3,,,,,POINT (108.115859 10.9360395)
1612710657,10.930102,108.1090895,3,,,,,POINT (108.1090895 10.930102)
1612710664,10.9360981,108.1098922,4,,,,,POINT (108.1098922 10.9360981)
1612710665,10.9365416,108.109874,3,,,,,POINT (108.109874 10.9365416)
1612710666,10.9344238,108.1186451,4,,,,,POINT (108.1186451 10.9344238)
1612710670,10.9313229,108.1075434,1,,,,,POINT (108.1075434 10.9313229)
1612710671,10.9369519,108.1090039,3,,,,,POINT (108.1090039 10.9369519)
1612710673,10.9307021,108.1081887,3,,,,,POINT (108.1081887 10.9307021)
1612710674,10.9361762,108.1109243,3,,,,,POINT (108.1109243 10.9361762)
1612710680,10.9304634,108.1070542,1,,,,,POINT (108.1070542 10.9304634)
1612710681,10.9364893,108.1084043,3,,,,,POINT (108.1084043 10.9364893)
1612710688,10.9353982,108.111273,4,,,,,POINT (108.111273 10.9353982)
1612710699,10.9382166,108.1089675,3,,,,,POINT (108.1089675 10.9382166)
1612710701,10.9309576,108.109114,4,,,,,POINT (108.109114 10.9309576)
1612710704,10.9358818,108.1109456,3,,,,,POINT (108.1109456 10.9358818)
1612710706,10.9346479,108.1176728,3,,,,,POINT (108.1176728 10.9346479)
1612710709,10.9347471,108.1186092,4,,,,,POINT (108.1186092 10.9347471)
1612710718,10.9311727,108.1188409,1,,,,,POINT (108.1188409 10.9311727)
1612710719,10.9309554,108.1178485,3,,,,,POINT (108.1178485 10.9309554)
1612710721,10.9336636,108.1187478,3,,,,,POINT (108.1187478 10.9336636)
1612710722,10.9315163,108.1186103,3,,,,,POINT (108.1186103 10.9315163)
1612710726,10.93176,108.1095591,3,,,,,POINT (108.1095591 10.93176)
1612710727,10.9329398,108.1207935,3,,,,,POINT (108.1207935 10.9329398)
1612710728,10.9318258,108.1184238,3,,,,,POINT (108.1184238 10.9318258)
1612710732,10.9353489,108.1090501,3,,,,,POINT (108.1090501 10.9353489)
1612710733,10.9309053,108.1102025,3,,,,,POINT (108.1102025 10.9309053)
1612710736,10.9358904,108.1123835,3,,,,,POINT (108.1123835 10.9358904)
1612710737,10.9382092,108.1083132,4,,,,,POINT (108.1083132 10.9382092)
1612710738,10.9368689,108.1069894,3,,,,,POINT (108.1069894 10.9368689)
1612710747,10.9362037,108.1113213,4,,,,,POINT (108.1113213 10.9362037)
1612710751,10.9305262,108.1091139,3,,,,,POINT (108.1091139 10.9305262)
1612710754,10.9354804,108.1158811,4,,,,,POINT (108.1158811 10.9354804)
1612710763,10.9348672,108.1195095,3,,,,,POINT (108.1195095 10.9348672)
1612710771,10.9356628,108.1177989,1,,,,,POINT (108.1177989 10.9356628)
1612710777,10.9360444,108.1090301,3,,,,,POINT (108.1090301 10.9360444)
1612710778,10.9357881,108.1090374,3,,,,,POINT (108.1090374 10.9357881)
1612710780,10.9358309,108.1098969,4,,,,,POINT (108.1098969 10.9358309)
1612954288,10.9517335,108.1117355,3,,,,,POINT (108.1117355 10.9517335)
1612954289,10.9239606,108.099411,4,,,,,POINT (108.099411 10.9239606)
1612954301,10.9237302,108.0974637,3,,,,,POINT (108.0974637 10.9237302)
1612954307,10.927743,108.0975254,3,,,,,POINT (108.0975254 10.927743)
1612954308,10.9277847,108.097037,4,,,,,POINT (108.097037 10.9277847)
1612954310,10.9255921,108.0968441,3,,,,,POINT (108.0968441 10.9255921)
1612954311,10.9365571,108.0998437,3,,,,,POINT (108.0998437 10.9365571)
1612954312,10.9261741,108.099246,3,,,,,POINT (108.099246 10.9261741)
1612954317,10.9360182,108.1034237,3,,,,,POINT (108.1034237 10.9360182)
1612954318,10.9284153,108.0980887,3,,,,,POINT (108.0980887 10.9284153)
1612954337,10.9272724,108.0979143,4,,,,,POINT (108.0979143 10.9272724)
1612954339,10.9341726,108.1012277,3,,,,,POINT (108.1012277 10.9341726)
1612954345,10.9276635,108.0940788,1,,,,,POINT (108.0940788 10.9276635)
1612954348,10.9235264,108.0997447,3,,,,,POINT (108.0997447 10.9235264)
1612954351,10.9284543,108.096803,3,,,,,POINT (108.096803 10.9284543)
1612954356,10.9246337,108.0989614,4,,,,,POINT (108.0989614 10.9246337)
1612954358,10.9278844,108.0985467,3,,,,,POINT (108.0985467 10.9278844)
1612954367,10.9327133,108.0981669,3,,,,,POINT (108.0981669 10.9327133)
1612954370,10.922761,108.0999984,3,,,,,POINT (108.0999984 10.922761)
1612954374,10.9452038,108.1054578,4,,,,,POINT (108.1054578 10.9452038)
1612954401,10.9247211,108.0990675,3,,,,,POINT (108.0990675 10.9247211)
1612954403,10.9251563,108.0997825,3,,,,,POINT (108.0997825 10.9251563)
1612954407,10.9280384,108.0972653,4,,,,,POINT (108.0972653 10.9280384)
1612954410,10.9267101,108.0952232,3,,,,,POINT (108.0952232 10.9267101)
1612954417,10.9330048,108.096787,3,,,,,POINT (108.096787 10.9330048)
1612954423,10.9282852,108.0950955,3,,,,,POINT (108.0950955 10.9282852)
1612954437,10.9446691,108.1036138,3,,,,,POINT (108.1036138 10.9446691)
1612954464,10.9260978,108.0960381,3,,,,,POINT (108.0960381 10.9260978)
1612954466,10.9264573,108.1000735,3,,,,,POINT (108.1000735 10.9264573)
1612954468,10.9364387,108.1008453,4,,,,,POINT (108.1008453 10.9364387)
1612954472,10.9272358,108.0964094,3,,,,,POINT (108.0964094 10.9272358)
1612954474,10.9272921,108.096533,3,,,,,POINT (108.096533 10.9272921)
1612954476,10.9276689,108.0983492,3,,,,,POINT (108.0983492 10.9276689)
1612954486,10.9259608,108.0984762,3,,,,,POINT (108.0984762 10.9259608)
1612954493,10.9436778,108.1032385,3,,,,,POINT (108.1032385 10.9436778)
1612954496,10.9273685,108.0975254,3,,,,,POINT (108.0975254 10.9273685)
1612954533,10.9279611,108.095282,3,,,,,POINT (108.095282 10.9279611)
1612954541,10.9286152,108.0976718,3,,,,,POINT (108.0976718 10.9286152)
1612954547,10.9232381,108.098003,3,,,,,POINT (108.098003 10.9232381)
1612954553,10.9356302,108.1005528,4,,,,,POINT (108.1005528 10.9356302)
1612954555,10.9268513,108.0962852,3,,,,,POINT (108.0962852 10.9268513)
1612954557,10.9229612,108.098208,4,,,,,POINT (108.098208 10.9229612)
1612954559,10.9262387,108.0948338,3,,,,,POINT (108.0948338 10.9262387)
1612954569,10.934661,108.1003489,3,,,,,POINT (108.1003489 10.934661)
1612954572,10.9512129,108.1120563,3,,,,,POINT (108.1120563 10.9512129)
1612954574,10.9269846,108.0990823,4,,,,,POINT (108.0990823 10.9269846)
1612954576,10.9260612,108.0988053,4,,,,,POINT (108.0988053 10.9260612)
1613847779,10.9226889,108.1018868,3,,,,,POINT (108.1018868 10.9226889)
1613847788,10.9220671,108.098654,1,,,,,POINT (108.098654 10.9220671)
1613847799,10.9202801,108.0935866,3,,,,,POINT (108.0935866 10.9202801)
1613847802,10.9244939,108.1005844,4,,,,,POINT (108.1005844 10.9244939)
1613847807,10.9239868,108.1010673,5,,,,,POINT (108.1010673 10.9239868)
1613847809,10.9223291,108.0995384,4,,,,,POINT (108.0995384 10.9223291)
1613847811,10.921435,108.0929321,3,,,,,POINT (108.0929321 10.921435)
1613847822,10.9229597,108.101182,4,,,,,POINT (108.101182 10.9229597)
1613847825,10.9229325,108.1033377,3,,,,,POINT (108.1033377 10.9229325)
1613847826,10.9235612,108.101473,3,,,,,POINT (108.101473 10.9235612)
1613847829,10.9237697,108.0991106,4,,,,,POINT (108.0991106 10.9237697)
1613847835,10.9252326,108.1011289,3,,,,,POINT (108.1011289 10.9252326)
1613847843,10.9234708,108.0992071,4,,,,,POINT (108.0992071 10.9234708)
1613847849,10.9235461,108.0986608,4,,,,,POINT (108.0986608 10.9235461)
1613847852,10.9229914,108.1037039,3,,,,,POINT (108.1037039 10.9229914)
1613847853,10.9237382,108.1005393,4,,,,,POINT (108.1005393 10.9237382)
1613847855,10.9241211,108.1009197,3,,,,,POINT (108.1009197 10.9241211)
1613847856,10.9236135,108.1000961,4,,,,,POINT (108.1000961 10.9236135)
1613847876,10.9228927,108.1007789,3,,,,,POINT (108.1007789 10.9228927)
1613847877,10.9226636,108.0994579,4,,,,,POINT (108.0994579 10.9226636)
1613847881,10.9244373,108.1021187,3,,,,,POINT (108.1021187 10.9244373)
1613847882,10.9224793,108.100469,4,,,,,POINT (108.100469 10.9224793)
1613847883,10.9242561,108.0997913,4,,,,,POINT (108.0997913 10.9242561)
1613847885,10.9245216,108.0987793,3,,,,,POINT (108.0987793 10.9245216)
1613847887,10.9185604,108.0965169,3,,,,,POINT (108.0965169 10.9185604)
1613847899,10.9217241,108.1013014,3,,,,,POINT (108.1013014 10.9217241)
1613847900,10.9247981,108.1016842,3,,,,,POINT (108.1016842 10.9247981)
1613847901,10.9240251,108.0998934,3,,,,,POINT (108.0998934 10.9240251)
1613847903,10.9246638,108.1018451,3,,,,,POINT (108.1018451 10.9246638)
1613875863,10.9437927,108.0992438,3,,,,,POINT (108.0992438 10.9437927)
1613875866,10.9459732,108.0930404,4,,,,,POINT (108.0930404 10.9459732)
1613875902,10.9399087,108.0924331,3,,,,,POINT (108.0924331 10.9399087)
1613875925,10.9392636,108.0940506,3,,,,,POINT (108.0940506 10.9392636)
1613875998,10.9456252,108.0936294,4,,,,,POINT (108.0936294 10.9456252)
1613876067,10.9460224,108.0929874,4,,,,,POINT (108.0929874 10.9460224)
1613876096,10.9381334,108.0949672,3,,,,,POINT (108.0949672 10.9381334)
1613898071,11.1741628,108.5578051,3,,,,,POINT (108.5578051 11.1741628)
1642158500,10.9587041,108.1060023,3,,,,,POINT (108.1060023 10.9587041)
1642158514,10.9716476,108.0817536,4,,,,,POINT (108.0817536 10.9716476)
1642158582,10.9598846,108.1036178,3,,,,,POINT (108.1036178 10.9598846)
1642158600,10.9664375,108.0899318,3,,,,,POINT (108.0899318 10.9664375)
1642158621,10.9686594,108.1101219,3,,,,,POINT (108.1101219 10.9686594)
1642158667,10.983503,108.0903945,3,,,,,POINT (108.0903945 10.983503)
1642158691,10.9987744,108.1193783,3,,,,,POINT (108.1193783 10.9987744)
1642158726,10.9732127,108.0803687,3,,,,,POINT (108.0803687 10.9732127)
1642158727,10.9601569,108.1030615,3,,,,,POINT (108.1030615 10.9601569)
1642158729,10.9605153,108.101404,3,,,,,POINT (108.101404 10.9605153)
1649089341,10.9268029,108.0986602,4,,,,,POINT (108.0986602 10.9268029)
1649089560,11.0916755,108.4618687,4,,,,,POINT (108.4618687 11.0916755)
1649089574,11.0939361,108.467237,3,,,,,POINT (108.467237 11.0939361)
1649089577,11.0944553,108.468296,3,,,,,POINT (108.468296 11.0944553)
1649089581,11.0955167,108.4707116,3,,,,,POINT (108.4707116 11.0955167)
1649089654,11.0964265,108.4738804,3,,,,,POINT (108.4738804 11.0964265)
1649089658,11.0966315,108.4745338,3,,,,,POINT (108.4745338 11.0966315)
