osmid,y,x,street_count,junction,highway,ref,railway,geometry
4888826460,21.144886,107.3661817,3,,,,,POINT (107.3661817 21.144886)
4888826464,21.1410477,107.3658603,3,,,,,POINT (107.3658603 21.1410477)
4888826468,21.1376629,107.3650946,3,,,,,POINT (107.3650946 21.1376629)
4888826484,21.1460272,107.3651898,3,,,,,POINT (107.3651898 21.1460272)
4888826486,21.1469559,107.3663344,3,,,,,POINT (107.3663344 21.1469559)
4888826502,21.1541384,107.3766227,3,,,,,POINT (107.3766227 21.1541384)
4888826506,21.1555617,107.3800291,3,,,,,POINT (107.3800291 21.1555617)
4888826509,21.1535066,107.3726213,3,,,,,POINT (107.3726213 21.1535066)
4888826722,21.1618863,107.3756903,3,,,,,POINT (107.3756903 21.1618863)
4888826727,21.1642708,107.3777579,3,,,,,POINT (107.3777579 21.1642708)
4888826728,21.164269,107.3790836,3,,,,,POINT (107.3790836 21.164269)
4888968097,21.0515129,107.3936782,3,,,,,POINT (107.3936782 21.0515129)
4888968101,21.0547408,107.3958874,3,,,,,POINT (107.3958874 21.0547408)
4888968103,21.0520548,107.3932143,3,,,,,POINT (107.3932143 21.0520548)
4888968222,21.0695324,107.393614,3,,,,,POINT (107.393614 21.0695324)
4888968223,21.0734831,107.397164,3,,,,,POINT (107.397164 21.0734831)
4888968224,21.0756078,107.3992943,3,,,,,POINT (107.3992943 21.0756078)
4888968225,21.0769284,107.4006079,3,,,,,POINT (107.4006079 21.0769284)
4888968226,21.0775509,107.400947,3,,,,,POINT (107.400947 21.0775509)
4888968227,21.0791894,107.4010082,3,,,,,POINT (107.4010082 21.0791894)
4888968237,21.0891174,107.40576,4,,,,,POINT (107.40576 21.0891174)
5136064465,21.0849255,107.4132885,4,,,,,POINT (107.4132885 21.0849255)
5136064479,21.080636,107.416656,3,,,,,POINT (107.416656 21.080636)
5136064482,21.0849485,107.414902,3,,,,,POINT (107.414902 21.0849485)
5136064484,21.0852845,107.4153866,3,,,,,POINT (107.4153866 21.0852845)
5136064507,21.0972902,107.4131242,3,,,,,POINT (107.4131242 21.0972902)
5136064526,21.1640192,107.4594824,3,,,,,POINT (107.4594824 21.1640192)
5136064556,21.1465175,107.4543678,3,,,,,POINT (107.4543678 21.1465175)
5136064559,21.1434155,107.4524756,3,,,,,POINT (107.4524756 21.1434155)
5136064561,21.1410814,107.4514684,3,,,,,POINT (107.4514684 21.1410814)
5136064568,21.1383123,107.4485037,3,,,,,POINT (107.4485037 21.1383123)
5136064573,21.13181,107.4404928,3,,,,,POINT (107.4404928 21.13181)
5136064580,21.1289991,107.4364762,3,,,,,POINT (107.4364762 21.1289991)
5136064581,21.1288853,107.4360993,3,,,,,POINT (107.4360993 21.1288853)
5136064597,21.1215175,107.4257225,3,,,,,POINT (107.4257225 21.1215175)
5136064875,21.2022474,107.5690564,1,,,,,POINT (107.5690564 21.2022474)
5136064983,21.1760033,107.5347965,3,,,,,POINT (107.5347965 21.1760033)
5136064988,21.1689726,107.5294121,3,,,,,POINT (107.5294121 21.1689726)
5136065002,21.1610661,107.5193953,3,,,,,POINT (107.5193953 21.1610661)
5136065022,21.1517284,107.5130345,3,,,,,POINT (107.5130345 21.1517284)
5136065061,21.1364409,107.5056288,3,,,,,POINT (107.5056288 21.1364409)
5136065114,21.1770935,107.535532,3,,,,,POINT (107.535532 21.1770935)
5136065116,21.17609,107.5358867,3,,,,,POINT (107.5358867 21.17609)
5136065118,21.1756682,107.5376558,3,,,,,POINT (107.5376558 21.1756682)
5136065181,21.1453383,107.5108222,3,,,,,POINT (107.5108222 21.1453383)
5237897321,21.2224272,107.3368358,1,,,,,POINT (107.3368358 21.2224272)
5237897327,21.2254467,107.3358706,3,,,,,POINT (107.3358706 21.2254467)
5610213921,21.098015,107.3614444,3,,,,,POINT (107.3614444 21.098015)
5610213922,21.0969226,107.359761,3,,,,,POINT (107.359761 21.0969226)
5610213933,21.0854761,107.4116242,3,,,,,POINT (107.4116242 21.0854761)
5610213940,21.0840408,107.4043683,3,,,,,POINT (107.4043683 21.0840408)
5610213942,21.0778447,107.4059936,3,,,,,POINT (107.4059936 21.0778447)
5610215026,21.0949827,107.3581498,3,,motorway_junction,Quốc lộ 18,,POINT (107.3581498 21.0949827)
5610215029,21.0922213,107.3533864,3,,,,,POINT (107.3533864 21.0922213)
5653744471,21.1968349,107.3107572,3,,,,,POINT (107.3107572 21.1968349)
5653745116,21.2659253,107.3621267,3,,,,,POINT (107.3621267 21.2659253)
5653746464,21.2791124,107.3985672,3,,,,,POINT (107.3985672 21.2791124)
5653749408,21.281776,107.4101831,1,,,,,POINT (107.4101831 21.281776)
5653752295,21.2320505,107.4043831,3,,,,,POINT (107.4043831 21.2320505)
5653753427,21.2322257,107.4047462,3,,,,,POINT (107.4047462 21.2322257)
5653753432,21.2369805,107.3989923,3,,,,,POINT (107.3989923 21.2369805)
5653754419,21.2265968,107.4081802,1,,,,,POINT (107.4081802 21.2265968)
5653757733,21.2156903,107.3827355,3,,,,,POINT (107.3827355 21.2156903)
5653757745,21.2217195,107.3882713,3,,,,,POINT (107.3882713 21.2217195)
5653757746,21.2219113,107.3884781,3,,,,,POINT (107.3884781 21.2219113)
5653758622,21.2114971,107.3824659,3,,,,,POINT (107.3824659 21.2114971)
5653760171,21.2168168,107.3815794,3,,,,,POINT (107.3815794 21.2168168)
5653762311,21.2289632,107.3907479,3,,,,,POINT (107.3907479 21.2289632)
5653762314,21.2254206,107.3903451,3,,,,,POINT (107.3903451 21.2254206)
5653762978,21.2373324,107.3995972,1,,,,,POINT (107.3995972 21.2373324)
5901780744,21.0044265,107.3079424,3,,,,,POINT (107.3079424 21.0044265)
5901780888,21.0044681,107.3058826,3,,,,,POINT (107.3058826 21.0044681)
5901780909,21.0056516,107.295696,3,,,,,POINT (107.295696 21.0056516)
6172771489,21.0896408,107.4078062,3,,,,,POINT (107.4078062 21.0896408)
6172771495,21.0910467,107.4084591,3,,motorway_junction,Vân Đồn,,POINT (107.4084591 21.0910467)
6172771498,21.0905646,107.4080425,3,,,,,POINT (107.4080425 21.0905646)
6172771517,21.0781854,107.4225494,3,,,,,POINT (107.4225494 21.0781854)
6172771520,21.0775231,107.42503,3,,,,,POINT (107.42503 21.0775231)
6172771530,21.0758315,107.4268656,3,,,,,POINT (107.4268656 21.0758315)
6172771532,21.0758627,107.4264167,3,,,,,POINT (107.4264167 21.0758627)
6172771535,21.0760267,107.4266151,3,,,,,POINT (107.4266151 21.0760267)
6172771537,21.0757721,107.4268615,3,,,,,POINT (107.4268615 21.0757721)
6172771539,21.0756031,107.4266316,3,,,,,POINT (107.4266316 21.0756031)
6172771540,21.0756787,107.4264644,3,,,,,POINT (107.4264644 21.0756787)
6172771554,21.0909515,107.4086009,3,,,,,POINT (107.4086009 21.0909515)
6221319627,21.0622822,107.4204751,4,,,,,POINT (107.4204751 21.0622822)
6221319628,21.0620012,107.4201293,4,,,,,POINT (107.4201293 21.0620012)
6221319629,21.062549,107.4208035,4,,,,,POINT (107.4208035 21.062549)
6221319630,21.0626724,107.4209553,4,,,,,POINT (107.4209553 21.0626724)
6221319640,21.0889298,107.4069704,3,,,,,POINT (107.4069704 21.0889298)
6221323006,21.1213844,107.4553227,1,,,,,POINT (107.4553227 21.1213844)
6221323070,21.1280174,107.4692888,3,,,,,POINT (107.4692888 21.1280174)
6221323105,21.1358459,107.4833343,3,,,,,POINT (107.4833343 21.1358459)
6221323107,21.1365934,107.4854842,3,,,,,POINT (107.4854842 21.1365934)
6221323117,21.1344641,107.4856158,3,,,,,POINT (107.4856158 21.1344641)
6221323135,21.1297271,107.4886867,3,,,,,POINT (107.4886867 21.1297271)
6221323199,21.1687368,107.5442621,3,,,,,POINT (107.5442621 21.1687368)
6221323207,21.166784,107.5424087,3,,,,,POINT (107.5424087 21.166784)
6221323378,21.1703676,107.4799541,3,,,,,POINT (107.4799541 21.1703676)
6221323382,21.1722906,107.4805791,3,,,,,POINT (107.4805791 21.1722906)
6221323471,21.1840708,107.4921193,3,,,,,POINT (107.4921193 21.1840708)
6221323569,21.1897087,107.4928837,3,,,,,POINT (107.4928837 21.1897087)
6221324045,21.0503593,107.3997023,4,,,,,POINT (107.3997023 21.0503593)
6221324186,21.1520841,107.5130283,4,,,,,POINT (107.5130283 21.1520841)
6221324189,21.1581676,107.5117169,3,,,,,POINT (107.5117169 21.1581676)
6221324248,21.1603336,107.5112941,3,,,,,POINT (107.5112941 21.1603336)
6221324251,21.163987,107.508111,3,,,,,POINT (107.508111 21.163987)
6221324285,21.175946,107.4528021,3,,motorway_junction,Bình Dân,,POINT (107.4528021 21.175946)
6221324571,21.0786,107.4195528,3,,,,,POINT (107.4195528 21.0786)
6221324585,21.0707601,107.4217468,3,,,,,POINT (107.4217468 21.0707601)
6221324587,21.0714732,107.4241098,4,,,,,POINT (107.4241098 21.0714732)
6221324589,21.0721466,107.4229056,3,,,,,POINT (107.4229056 21.0721466)
6221324590,21.070926,107.4250886,4,,,,,POINT (107.4250886 21.070926)
6221324592,21.0681144,107.4259365,1,,,,,POINT (107.4259365 21.0681144)
6221324594,21.069436,107.4241662,3,,,,,POINT (107.4241662 21.069436)
6221324595,21.0714908,107.4254322,1,,,,,POINT (107.4254322 21.0714908)
6221324596,21.0970988,107.455432,4,,,,,POINT (107.455432 21.0970988)
6221324613,21.0853697,107.4504189,3,,,,,POINT (107.4504189 21.0853697)
6221324615,21.0839894,107.4488939,3,,,,,POINT (107.4488939 21.0839894)
6221324621,21.0882244,107.449143,4,,,,,POINT (107.449143 21.0882244)
6221324626,21.087323,107.4509078,4,,,,,POINT (107.4509078 21.087323)
6221324627,21.0868375,107.4516589,3,,,,,POINT (107.4516589 21.0868375)
6221324629,21.0853963,107.4489204,3,,,,,POINT (107.4489204 21.0853963)
6221324630,21.0835916,107.4466267,3,,,,,POINT (107.4466267 21.0835916)
6221324634,21.0900258,107.4486172,4,,,,,POINT (107.4486172 21.0900258)
6221324636,21.0900145,107.4474746,3,,,,,POINT (107.4474746 21.0900145)
6221324637,21.0895082,107.4467457,4,,,,,POINT (107.4467457 21.0895082)
6221324638,21.0904934,107.4458705,3,,,,,POINT (107.4458705 21.0904934)
6221324639,21.0860924,107.44978,4,,,,,POINT (107.44978 21.0860924)
6221324640,21.0860578,107.4583476,4,,,,,POINT (107.4583476 21.0860578)
6221324641,21.0821425,107.4532623,4,,,,,POINT (107.4532623 21.0821425)
6221324642,21.0797206,107.4501091,3,,,,,POINT (107.4501091 21.0797206)
6221324652,21.0923174,107.4476334,3,,,,,POINT (107.4476334 21.0923174)
6221324718,21.0704917,107.4316754,3,,,,,POINT (107.4316754 21.0704917)
6221324719,21.0704174,107.4315768,3,,,,,POINT (107.4315768 21.0704174)
6221324720,21.0647094,107.423462,4,,,,,POINT (107.423462 21.0647094)
6221324721,21.0606258,107.4225657,3,,,,,POINT (107.4225657 21.0606258)
6221324722,21.0607717,107.4227441,3,,,,,POINT (107.4227441 21.0607717)
6221324723,21.0609135,107.4206191,4,,,,,POINT (107.4206191 21.0609135)
6221324724,21.0598391,107.4216041,3,,,,,POINT (107.4216041 21.0598391)
6221324725,21.0627901,107.4252129,4,,,,,POINT (107.4252129 21.0627901)
6221324726,21.0596969,107.4214303,1,,,,,POINT (107.4214303 21.0596969)
6221324727,21.0636047,107.4262115,3,,,,,POINT (107.4262115 21.0636047)
6221324728,21.062295,107.4246061,3,,,,,POINT (107.4246061 21.062295)
6221324729,21.0628878,107.4268257,3,,,,,POINT (107.4268257 21.0628878)
6221324730,21.061479,107.4289995,3,,,,,POINT (107.4289995 21.061479)
6221324734,21.0598974,107.4280271,3,,,,,POINT (107.4280271 21.0598974)
6221324736,21.0597377,107.4281108,3,,,,,POINT (107.4281108 21.0597377)
6221324737,21.0638554,107.4242291,3,,,,,POINT (107.4242291 21.0638554)
6221324738,21.0650406,107.423167,4,,,,,POINT (107.423167 21.0650406)
6221324739,21.063944,107.424147,3,,,,,POINT (107.424147 21.063944)
6221324740,21.0620848,107.4258667,4,,,,,POINT (107.4258667 21.0620848)
6221324741,21.0594258,107.4284607,3,,,,,POINT (107.4284607 21.0594258)
6221324742,21.0610585,107.4283934,3,,,,,POINT (107.4283934 21.0610585)
6221324743,21.0647048,107.425273,3,,,,,POINT (107.425273 21.0647048)
6221324744,21.0666928,107.4245068,3,,,,,POINT (107.4245068 21.0666928)
6221324745,21.0662772,107.4238958,3,,,,,POINT (107.4238958 21.0662772)
6221324746,21.0647887,107.425185,3,,,,,POINT (107.425185 21.0647887)
6221324747,21.0655642,107.4245138,3,,,,,POINT (107.4245138 21.0655642)
6221324748,21.0617574,107.4198293,3,,,,,POINT (107.4198293 21.0617574)
6221324749,21.0629934,107.4191505,3,,,,,POINT (107.4191505 21.0629934)
6221324750,21.0612564,107.4208502,3,,,,,POINT (107.4208502 21.0612564)
6221324751,21.061002,107.4205375,4,,,,,POINT (107.4205375 21.061002)
6221324753,21.0615259,107.4211815,3,,,,,POINT (107.4211815 21.0615259)
6221324754,21.0633038,107.4195233,3,,,,,POINT (107.4195233 21.0633038)
6221324755,21.0635741,107.4198478,3,,,,,POINT (107.4198478 21.0635741)
6221324756,21.0617776,107.4214985,3,,,,,POINT (107.4214985 21.0617776)
6221324757,21.0619081,107.4216743,3,,,,,POINT (107.4216743 21.0619081)
6221324758,21.0617628,107.4217524,3,,,,,POINT (107.4217524 21.0617628)
6221324759,21.0616738,107.4216292,3,,,,,POINT (107.4216292 21.0616738)
6221324766,21.061809,107.421498,3,,,,,POINT (107.421498 21.061809)
6221324772,21.0619156,107.4216414,3,,,,,POINT (107.4216414 21.0619156)
6221324787,21.0636967,107.4200141,4,,,,,POINT (107.4200141 21.0636967)
6221324805,21.064559,107.4134065,3,,,,,POINT (107.4134065 21.064559)
6221324806,21.0637543,107.4138008,3,,,,,POINT (107.4138008 21.0637543)
6221324807,21.0815652,107.4113503,3,,,,,POINT (107.4113503 21.0815652)
6221324808,21.0834434,107.4119282,3,,,,,POINT (107.4119282 21.0834434)
6221324809,21.0818498,107.4108705,4,,,,,POINT (107.4108705 21.0818498)
6221324812,21.0800414,107.4089161,4,,,,,POINT (107.4089161 21.0800414)
6221324813,21.0783435,107.4057019,3,,,,,POINT (107.4057019 21.0783435)
6221324814,21.0869159,107.409343,3,,,,,POINT (107.409343 21.0869159)
6221324815,21.0870181,107.4064975,3,,,,,POINT (107.4064975 21.0870181)
6221324816,21.0855746,107.4086758,3,,,,,POINT (107.4086758 21.0855746)
6221324818,21.085724,107.4085468,3,,,,,POINT (107.4085468 21.085724)
6221324828,21.0847439,107.4126832,4,,,,,POINT (107.4126832 21.0847439)
6221324831,21.0836692,107.4114418,4,,,,,POINT (107.4114418 21.0836692)
6221324834,21.0788143,107.4054021,3,,,,,POINT (107.4054021 21.0788143)
6221324835,21.0821776,107.4103555,4,,,,,POINT (107.4103555 21.0821776)
6221324837,21.0824214,107.40983,3,,,,,POINT (107.40983 21.0824214)
6221324842,21.0805359,107.4085745,4,,,,,POINT (107.4085745 21.0805359)
6221324844,21.0821074,107.408741,3,,,,,POINT (107.408741 21.0821074)
6221324849,21.0828229,107.4064461,4,,,,,POINT (107.4064461 21.0828229)
6221324852,21.0830101,107.4069197,3,,,,,POINT (107.4069197 21.0830101)
6221324855,21.0837468,107.4048713,3,,,,,POINT (107.4048713 21.0837468)
6221324856,21.082508,107.4039745,3,,,,,POINT (107.4039745 21.082508)
6221324858,21.0810522,107.4039588,3,,,,,POINT (107.4039588 21.0810522)
6221324860,21.0813447,107.4035068,3,,,,,POINT (107.4035068 21.0813447)
6221324870,21.0877104,107.4086138,3,,,,,POINT (107.4086138 21.0877104)
6221324872,21.0869732,107.4058324,3,,motorway_junction,Vân Đồn,,POINT (107.4058324 21.0869732)
6221324980,21.0937591,107.3551365,3,,,,,POINT (107.3551365 21.0937591)
6221324997,21.0914906,107.3529625,3,,motorway_junction,Quốc lộ 18,,POINT (107.3529625 21.0914906)
6221325012,21.095461,107.3546791,3,,,,,POINT (107.3546791 21.095461)
6221325030,21.0954315,107.3546124,3,,,,,POINT (107.3546124 21.0954315)
6221325050,21.0854961,107.3758382,1,,,,,POINT (107.3758382 21.0854961)
6269827022,21.0707848,107.3248142,3,,,,,POINT (107.3248142 21.0707848)
6301455122,21.052006,107.410313,3,,,,,POINT (107.410313 21.052006)
6301455125,21.0516157,107.4091989,1,,,,,POINT (107.4091989 21.0516157)
6301455127,21.055945,107.4071497,3,,,,,POINT (107.4071497 21.055945)
6301455132,21.0543642,107.4073107,1,,,,,POINT (107.4073107 21.0543642)
6301455133,21.0581106,107.4094275,4,,,,,POINT (107.4094275 21.0581106)
6301455137,21.0691542,107.4246415,3,,,,,POINT (107.4246415 21.0691542)
6301455148,21.0717207,107.4283831,3,,,,,POINT (107.4283831 21.0717207)
6301455156,21.0700724,107.4294896,3,,,,,POINT (107.4294896 21.0700724)
6301455162,21.0702312,107.4303573,1,,,,,POINT (107.4303573 21.0702312)
6301455180,21.0766241,107.424008,3,,,,,POINT (107.424008 21.0766241)
6301467689,21.0763497,107.4251327,3,,,,,POINT (107.4251327 21.0763497)
6301467691,21.076681,107.4251147,3,,,,,POINT (107.4251147 21.076681)
6301467705,21.1387824,107.4915688,3,,,,,POINT (107.4915688 21.1387824)
6301467717,21.1401858,107.4941719,1,,,,,POINT (107.4941719 21.1401858)
6301468033,21.0954728,107.4508887,3,,,,,POINT (107.4508887 21.0954728)
6301468035,21.0954037,107.4508072,3,,,,,POINT (107.4508072 21.0954037)
6301468051,21.0769645,107.4314868,3,,,,,POINT (107.4314868 21.0769645)
6301468057,21.0786319,107.4309855,1,,,,,POINT (107.4309855 21.0786319)
6301468061,21.076262,107.4295159,3,,,,,POINT (107.4295159 21.076262)
6301468074,21.0793033,107.429253,1,,,,,POINT (107.429253 21.0793033)
6301468078,21.0524629,107.399966,3,,,,,POINT (107.399966 21.0524629)
6301468083,21.0503385,107.3965328,3,,,,,POINT (107.3965328 21.0503385)
6301468084,21.0496643,107.3942247,3,,,,,POINT (107.3942247 21.0496643)
6301468091,21.0441509,107.381691,3,,,,,POINT (107.381691 21.0441509)
6301468103,21.0358433,107.3664801,3,,,,,POINT (107.3664801 21.0358433)
6301468105,21.0505597,107.3546025,3,,,,,POINT (107.3546025 21.0505597)
6301468106,21.0505279,107.3548402,1,,,,level_crossing,POINT (107.3548402 21.0505279)
6301468114,21.0514131,107.3575158,3,,,,,POINT (107.3575158 21.0514131)
6301468152,21.0438057,107.3605525,3,,,,,POINT (107.3605525 21.0438057)
6301468308,21.0629101,107.3204915,3,,,,,POINT (107.3204915 21.0629101)
6301468330,21.0780006,107.4230504,3,,,,,POINT (107.4230504 21.0780006)
6301468331,21.0774001,107.4249893,3,,,,,POINT (107.4249893 21.0774001)
6330584307,21.0059432,107.2933051,3,,,,,POINT (107.2933051 21.0059432)
6330584325,21.0054987,107.2935998,3,,,,,POINT (107.2935998 21.0054987)
6367480886,21.0031027,107.317784,3,,,,,POINT (107.317784 21.0031027)
6367481081,21.0043342,107.3069375,3,,,,,POINT (107.3069375 21.0043342)
6367481549,21.0047527,107.3007742,3,,,,,POINT (107.3007742 21.0047527)
6367481556,21.0045498,107.303246,3,,,,,POINT (107.303246 21.0045498)
6367481565,21.0046053,107.3024574,3,,,,,POINT (107.3024574 21.0046053)
6367481677,21.0050411,107.2995315,3,,,,,POINT (107.2995315 21.0050411)
6367481678,21.0048907,107.3005008,3,,,,,POINT (107.3005008 21.0048907)
6367481820,21.0050397,107.2988493,3,,,,,POINT (107.2988493 21.0050397)
6367481831,21.0052072,107.2978454,3,,,,,POINT (107.2978454 21.0052072)
6367482190,21.005838,107.2945828,3,,,,,POINT (107.2945828 21.005838)
6372202271,21.0059721,107.3261608,3,,,,,POINT (107.3261608 21.0059721)
6372202273,21.0067779,107.3264171,3,,,,,POINT (107.3264171 21.0067779)
6372203588,21.0040078,107.3287122,3,,,,,POINT (107.3287122 21.0040078)
6372203670,21.0034241,107.3213751,3,,,,,POINT (107.3213751 21.0034241)
6372203702,21.0033006,107.3231439,3,,,,,POINT (107.3231439 21.0033006)
6372203704,21.0046645,107.3231596,1,,,,,POINT (107.3231596 21.0046645)
6372203710,21.0056185,107.3225802,3,,,,,POINT (107.3225802 21.0056185)
6372203711,21.0049301,107.3226248,3,,,,,POINT (107.3226248 21.0049301)
6372203712,21.0049023,107.3219424,3,,,,,POINT (107.3219424 21.0049023)
6372203713,21.0049697,107.3234044,4,,,,,POINT (107.3234044 21.0049697)
6372203714,21.0047342,107.3233101,1,,,,,POINT (107.3233101 21.0047342)
6372203715,21.0047458,107.3234372,3,,,,,POINT (107.3234372 21.0047458)
6372203717,21.0056644,107.3233267,3,,,,,POINT (107.3233267 21.0056644)
6372203724,21.0050326,107.3245865,3,,,,,POINT (107.3245865 21.0050326)
6372203725,21.0048118,107.3246646,3,,,,,POINT (107.3246646 21.0048118)
6372203727,21.0047982,107.3240119,3,,,,,POINT (107.3240119 21.0047982)
6372203728,21.0032424,107.3240562,3,,,,,POINT (107.3240562 21.0032424)
6372203729,20.9999596,107.3239463,3,,,,,POINT (107.3239463 20.9999596)
6372203730,21.0014334,107.323095,4,,,,,POINT (107.323095 21.0014334)
6372203731,21.0014619,107.3223039,1,,,,,POINT (107.3223039 21.0014619)
6372203732,21.0017066,107.3241192,3,,,,,POINT (107.3241192 21.0017066)
6372203733,21.0017761,107.3231265,4,,,,,POINT (107.3231265 21.0017761)
6372203735,21.0028029,107.3222544,3,,,,,POINT (107.3222544 21.0028029)
6372203736,21.0029099,107.3208838,3,,,,,POINT (107.3208838 21.0029099)
6372203737,21.0026839,107.322489,1,,,,,POINT (107.322489 21.0026839)
6372203738,21.0025728,107.3242214,4,,,,,POINT (107.3242214 21.0025728)
6372203740,21.002372,107.3241977,3,,,,,POINT (107.3241977 21.002372)
6372203741,21.002458,107.3231892,4,,,,,POINT (107.3231892 21.002458)
6372203742,21.0025111,107.3225319,1,,,,,POINT (107.3225319 21.0025111)
6372203743,21.0020369,107.3241582,4,,,,,POINT (107.3241582 21.0020369)
6372203744,21.002113,107.3231575,4,,,,,POINT (107.3231575 21.002113)
6372203745,21.0021693,107.3224635,1,,,,,POINT (107.3224635 21.0021693)
6372203747,21.0012024,107.3237256,3,,,,,POINT (107.3237256 21.0012024)
6372203748,20.9993022,107.3238207,1,,,,,POINT (107.3238207 20.9993022)
