vehicle_id,brand,model,engine_type,cc_battery,horsepower,top_speed_kmh,accel_0_100,torque,fuel_type,seats,color,price_usd,vehicle_category,vehicle_type
CAR_0166,Rolls Royce,Cullinan Black Badge Suv,V12,"6,749 cc",563.0,250.0,5.1 sec,850 Nm,Petrol,5.0,Red,381000.0,Ultra-Luxury,car
CAR_0167,Rolls Royce,Phatom Tranquility,V12,"6,749 cc",563.0,250.0,5.3 sec,900 Nm,Petrol,5.0,Blue,475000.0,Ultra-Luxury,car
CAR_0168,Rolls Royce,Phatom Tranquility,V12,"6,749 cc",563.0,250.0,5.3 sec,900 Nm,Petrol,5.0,Green,475000.0,Ultra-Luxury,car
CAR_0169,Rolls Royce,Phatom Tranquility,V12,"6,749 cc",563.0,250.0,5.3 sec,900 Nm,Petrol,5.0,White,475000.0,Ultra-Luxury,car
CAR_0170,Rolls Royce,Ghost Zenith,V12,"6,749 cc",563.0,250.0,4.9 sec,900 Nm,Petrol,5.0,Brown,335000.0,Ultra-Luxury,car
CAR_0171,Rolls Royce,Wraith Eagle Viii,V12,"6,592 cc",623.0,250.0,4.5 sec,800 Nm,Petrol,4.0,Black,349000.0,Ultra-Luxury,car
CAR_0172,Rolls Royce,Phatom Orchid,V12,"6,749 cc",563.0,250.0,5.3 sec,900 Nm,Petrol,5.0,White,495000.0,Ultra-Luxury,car
CAR_0173,Rolls Royce,Ghost Azure,V12,"6,749 cc",563.0,250.0,4.9 sec,900 Nm,Petrol,5.0,Red,355000.0,Ultra-Luxury,car
CAR_0174,Rolls Royce,Wraith Kryptos,V12,"6,592 cc",623.0,250.0,4.5 sec,800 Nm,Petrol,4.0,Red,369000.0,Ultra-Luxury,car
CAR_0175,Rolls Royce,Dawn Silver Bullet,V12,"6,592 cc",563.0,250.0,4.8 sec,840 Nm,Petrol,4.0,Orange,418000.0,Ultra-Luxury,car
CAR_0176,Rolls Royce,Dawn Silver Bullet,V12,"6,592 cc",563.0,250.0,4.8 sec,840 Nm,Petrol,4.0,Silver,418000.0,Ultra-Luxury,car
CAR_0177,Rolls Royce,Dawn Silver Bullet,V12,"6,592 cc",563.0,250.0,4.8 sec,840 Nm,Petrol,4.0,Grey,418000.0,Ultra-Luxury,car
CAR_0178,Rolls Royce,Cullinan Fux Orange,V12,"6,749 cc",563.0,250.0,5.1 sec,850 Nm,Petrol,5.0,Green,401000.0,Ultra-Luxury,car
CAR_0179,Rolls Royce,Phantom Celestial,V12,"6,749 cc",563.0,250.0,5.3 sec,900 Nm,Petrol,5.0,Black,515000.0,Ultra-Luxury,car
CAR_0180,Rolls Royce,Ghost Mysore,V12,"6,749 cc",563.0,250.0,4.9 sec,900 Nm,Petrol,5.0,Brown,375000.0,Ultra-Luxury,car
CAR_0181,Rolls Royce,Wraith Luminary,V12,"6,592 cc",623.0,250.0,4.5 sec,800 Nm,Petrol,4.0,Orange,389000.0,Ultra-Luxury,car
CAR_0182,Rolls Royce,Dawn Black Badge Adamas,V12,"6,592 cc",563.0,250.0,4.8 sec,840 Nm,Petrol,4.0,White,439000.0,Ultra-Luxury,car
CAR_0183,Rolls Royce,Cullinan Red Diamond,V12,"6,749 cc",563.0,250.0,5.1 sec,850 Nm,Petrol,5.0,Brown,421000.0,Ultra-Luxury,car
CAR_0184,Audi,R8 V10 Plus,V10,"5,204 cc",610.0,330.0,3.2 sec,560 Nm,Petrol,2.0,Grey,194000.0,Ultra-Luxury,car
CAR_0185,Audi,R8 V10 Plus,V10,"5,204 cc",610.0,330.0,3.2 sec,560 Nm,Petrol,2.0,Brown,194000.0,Ultra-Luxury,car
CAR_0186,Audi,R8 V10 Plus,V10,"5,204 cc",610.0,330.0,3.2 sec,560 Nm,Petrol,2.0,Silver,194000.0,Ultra-Luxury,car
CAR_0187,Audi,Rs7 Sportback,V8,"3,993 cc",591.0,305.0,3.6 sec,800 Nm,Petrol,5.0,Black,114000.0,Luxury,car
CAR_0188,Audi,S8,V8,"3,993 cc",563.0,305.0,4.3 sec,800 Nm,Petrol,5.0,Yellow,101000.0,Luxury,car
CAR_0189,Audi,Rs6 Avant,V8,"3,993 cc",591.0,305.0,3.6 sec,800 Nm,Petrol,5.0,Green,109000.0,Luxury,car
CAR_0190,Audi,S7 Sportback,V8,"3,993 cc",563.0,305.0,4.3 sec,650 Nm,Petrol,5.0,Grey,96000.0,Luxury,car
CAR_0191,Audi,A8,V6,"2,995 cc",335.0,250.0,5.7 sec,600 Nm,Petrol,5.0,Green,86000.0,Luxury,car
CAR_0192,Audi,S5 Coupe,V6,"2,995 cc",349.0,250.0,4.8 sec,500 Nm,Petrol,4.0,Silver,64000.0,Mid-Range,car
CAR_0193,Audi,Sq5,V6,"2,995 cc",349.0,250.0,5.4 sec,500 Nm,Petrol,5.0,Black,62000.0,Mid-Range,car
CAR_0194,Audi,S4 Sedan,V6,"2,995 cc",349.0,250.0,4.7 sec,500 Nm,Petrol,5.0,Yellow,59000.0,Mid-Range,car
CAR_0195,Audi,S3 Sedan,I4,"1,984 cc",306.0,250.0,4.8 sec,400 Nm,Petrol,5.0,Yellow,52000.0,Mid-Range,car
CAR_0196,Audi,Q7,V6,"2,995 cc",335.0,250.0,6.3 sec,600 Nm,Petrol,7.0,Brown,60000.0,Mid-Range,car
CAR_0197,Audi,Q5,I4,"1,984 cc",248.0,240.0,6.3 sec,500 Nm,Petrol,5.0,Green,43000.0,Mid-Range,car
CAR_0198,Audi,A7,V6,"2,995 cc",335.0,250.0,5.7 sec,600 Nm,Petrol,5.0,Yellow,68000.0,Mid-Range,car
CAR_0199,Audi,A6,V6,"2,995 cc",335.0,250.0,5.7 sec,600 Nm,Petrol,5.0,Orange,58000.0,Mid-Range,car
CAR_0200,Audi,A6,V6,"2,995 cc",335.0,250.0,5.7 sec,600 Nm,Petrol,5.0,Yellow,58000.0,Mid-Range,car
CAR_0201,Audi,A6,V6,"2,995 cc",335.0,250.0,5.7 sec,600 Nm,Petrol,5.0,Grey,58000.0,Mid-Range,car
CAR_0202,Audi,A5 Coupe,I4,"1,984 cc",248.0,240.0,6.3 sec,500 Nm,Petrol,4.0,Yellow,45000.0,Mid-Range,car
CAR_0203,Audi,A5 Coupe,I4,"1,984 cc",248.0,240.0,6.3 sec,500 Nm,Petrol,4.0,White,45000.0,Mid-Range,car
CAR_0204,Audi,A5 Coupe,I4,"1,984 cc",248.0,240.0,6.3 sec,500 Nm,Petrol,4.0,Red,45000.0,Mid-Range,car
CAR_0205,Audi,A4,I4,"1,984 cc",248.0,240.0,6.5 sec,400 Nm,Petrol,5.0,Red,39000.0,Mid-Range,car
CAR_0206,Audi,Q3,I4,"1,984 cc",248.0,230.0,7.3 sec,400 Nm,Petrol,5.0,Orange,35000.0,Mid-Range,car
CAR_0207,Audi,Q3,I4,"1,984 cc",248.0,230.0,7.3 sec,400 Nm,Petrol,5.0,White,35000.0,Mid-Range,car
CAR_0208,Audi,Q3,I4,"1,984 cc",248.0,230.0,7.3 sec,400 Nm,Petrol,5.0,Silver,35000.0,Mid-Range,car
CAR_0209,Audi,E-Tron,ELECTRIC ,95 kwh,402.0,200.0,5.5 sec,664 Nm,Electric,5.0,Grey,75000.0,Luxury,car
CAR_0210,Audi,E-Tron Sportback,ELECTRIC,95 kwh,402.0,200.0,5.5 sec,664 Nm,Electric,5.0,Grey,78000.0,Luxury,car
CAR_0211,Audi,Tt Coupe,I4,"1,984 cc",248.0,250.0,5.3 sec,400 Nm,Petrol,2.0,Green,49000.0,Mid-Range,car
CAR_0212,Bmw,I8 Roadster,ELECTRIC MOTOR,11.6 kwh,369.0,250.0,4.4 sec,570 Nm,Hybrid,2.0,Grey,165000.0,Ultra-Luxury,car
CAR_0213,Bmw,330I,I4,"1,998 cc",255.0,250.0,5.6 sec,400 Nm,Petrol,5.0,Green,45000.0,Mid-Range,car
CAR_0214,Bmw,M340I Xdrive,I6,"2,998 cc",382.0,250.0,4.1 sec,500 Nm,Petrol,5.0,Blue,57000.0,Mid-Range,car
CAR_0215,Bmw,430I Coupe,I4,"1,998 cc",255.0,250.0,5.8 sec,400 Nm,Petrol,4.0,Green,48000.0,Mid-Range,car
CAR_0216,Bmw,430I Coupe,I4,"1,998 cc",255.0,250.0,5.8 sec,400 Nm,Petrol,4.0,Brown,48000.0,Mid-Range,car
CAR_0217,Bmw,430I Coupe,I4,"1,998 cc",255.0,250.0,5.8 sec,400 Nm,Petrol,4.0,Grey,48000.0,Mid-Range,car
CAR_0218,Bmw,M4 Competition,I6,"2,993 cc",503.0,290.0,3.8 sec,650 Nm,Petrol,4.0,Grey,81000.0,Luxury,car
CAR_0219,Bmw,530I,I4,"1,998 cc",248.0,250.0,5.9 sec,400 Nm,Petrol,5.0,Green,57000.0,Mid-Range,car
CAR_0220,Bmw,M550I Xdrive,V8,"4,395 cc",523.0,250.0,3.6 sec,650 Nm,Petrol,5.0,Green,78000.0,Luxury,car
CAR_0221,Bmw,M550I Xdrive,V8,"4,395 cc",523.0,250.0,3.6 sec,650 Nm,Petrol,5.0,Silver,78000.0,Luxury,car
CAR_0222,Bmw,M550I Xdrive,V8,"4,395 cc",523.0,250.0,3.6 sec,650 Nm,Petrol,5.0,Yellow,78000.0,Luxury,car
CAR_0223,Bmw,118I,I3,"1,499 cc",136.0,213.0,8.5 sec,220 Nm,Petrol,5.0,Brown,32000.0,Mid-Range,car
CAR_0224,Bmw,128Ti,I4,"1,998 cc",261.0,250.0,6.1 sec,400 Nm,Petrol,5.0,Green,42000.0,Mid-Range,car
CAR_0225,Bmw,M135I Xdrive,I4,"1,998 cc",302.0,250.0,4.8 sec,450 Nm,Petrol,5.0,Brown,30000.0,Mid-Range,car
CAR_0226,Bmw,116D,I3,"1,496 cc",116.0,200.0,10.3 sec,280 Nm,Diesel,5.0,Yellow,30000.0,Mid-Range,car
CAR_0227,Bmw,120D Xdrive,I4,"1,995 cc",190.0,230.0,6.9 sec,400 Nm,Diesel,5.0,Red,38000.0,Mid-Range,car
CAR_0228,Bmw,116I,I3,"1,499 cc",109.0,200.0,10.9 sec,200 Nm,Petrol,5.0,Blue,28000.0,Budget,car
CAR_0229,Bmw,118D,I4,"1,995 cc",150.0,216.0,8.4 sec,380 Nm,Diesel,5.0,Green,34000.0,Mid-Range,car
CAR_0230,Bmw,118D,I4,"1,995 cc",150.0,216.0,8.4 sec,380 Nm,Diesel,5.0,Red,34000.0,Mid-Range,car
CAR_0231,Bmw,118D,I4,"1,995 cc",150.0,216.0,8.4 sec,380 Nm,Diesel,5.0,Brown,34000.0,Mid-Range,car
CAR_0232,Bmw,120I,I4,"1,998 cc",178.0,230.0,7.1  sec,300 Nm,Petrol,5.0,White,37000.0,Mid-Range,car
CAR_0233,Bmw,120I,I4,"1,998 cc",178.0,230.0,7.1  sec,300 Nm,Petrol,5.0,Yellow,37000.0,Mid-Range,car
CAR_0234,Bmw,120I,I4,"1,998 cc",178.0,230.0,7.1  sec,300 Nm,Petrol,5.0,Black,37000.0,Mid-Range,car
CAR_0235,Bmw,125I,I4,"1,998 cc",224.0,240.0,6.1 sec,400 Nm,Petrol,5.0,Black,42000.0,Mid-Range,car
CAR_0236,Bmw,114D,I3,"1,496 cc",95.0,185.0,12.2 sec,270 Nm,Diesel,5.0,Black,27000.0,Budget,car
CAR_0237,Bmw,114I,I4,"1,598 cc",102.0,195.0,11.2 sec,200 Nm,Petrol,5.0,Grey,26000.0,Budget,car
CAR_0238,Bmw,125D,I4,"1,995 cc",224.0,240.0,6.3 sec,400 Nm,Diesel,5.0,Silver,44000.0,Mid-Range,car
CAR_0239,Bmw,118I Xdrive,I3,"1,499 cc",136.0,211.0,8.9 sec,250 Nm,Petrol,5.0,Brown,34000.0,Mid-Range,car
CAR_0240,Bmw,116D Efficientdynamics,I3,"1,496 cc",116.0,200.0,10.9 sec,270 Nm,Diesel,5.0,Yellow,30000.0,Mid-Range,car
CAR_0241,Bmw,118I Sportline,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Silver,35000.0,Mid-Range,car
CAR_0242,Bmw,118I Sportline,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,White,35000.0,Mid-Range,car
CAR_0243,Bmw,118I Sportline,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Brown,35000.0,Mid-Range,car
CAR_0244,Bmw,118I M Sport,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,White,37000.0,Mid-Range,car
CAR_0245,Bmw,118I M Sport,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Black,37000.0,Mid-Range,car
CAR_0246,Bmw,118I M Sport,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Red,37000.0,Mid-Range,car
CAR_0247,Bmw,120I M Sport,I4,"1,998 cc",178.0,230.0,7.1 sec,300 Nm,Petrol,5.0,Green,39000.0,Mid-Range,car
CAR_0248,Bmw,116I Efficientdynamics,I4,"1,598 cc",109.0,195.0,10.9 sec,200 Nm,Petrol,5.0,White,29000.0,Budget,car
CAR_0249,Bmw,116D Advantage,I3,"1,496 cc",116.0,200.0,10.5 sec,270 Nm,Diesel,5.0,White,31000.0,Mid-Range,car
CAR_0250,Bmw,120D Efficientdynamics,I4,"1,995 cc",163.0,225.0,7.7 sec,400 Nm,Diesel,5.0,White,39000.0,Mid-Range,car
CAR_0251,Bmw,120D Efficientdynamics,I4,"1,995 cc",163.0,225.0,7.7 sec,400 Nm,Diesel,5.0,Orange,39000.0,Mid-Range,car
CAR_0252,Bmw,120D Efficientdynamics,I4,"1,995 cc",163.0,225.0,7.7 sec,400 Nm,Diesel,5.0,Blue,39000.0,Mid-Range,car
CAR_0253,Bmw,118I Shadow Line,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Green,36000.0,Mid-Range,car
CAR_0254,Bmw,118D Sport Line,I4,"1,995 cc",150.0,216.0,8.4 sec,380 Nm,Diesel,5.0,White,36000.0,Mid-Range,car
CAR_0255,Bmw,120I Xdrive,I4,"1,998 cc",178.0,230.0,7.2 sec,300 Nm,Petrol,5.0,Silver,40000.0,Mid-Range,car
CAR_0256,Bmw,114D Sport Line,I3,"1,496 cc",95.0,185.0,12.2 sec,270 Nm,Diesel,5.0,Red,28000.0,Budget,car
CAR_0257,Bmw,118I Urban Line,I3,"1,499 cc",136.0,213.0,8.5 sec,250 Nm,Petrol,5.0,Red,35000.0,Mid-Range,car
CAR_0258,Volvo,Xc90,I6,"1,969 cc",247.0,200.0,6.5 sec,400 Nm,Petrol/Diesel,7.0,Yellow,60000.0,Mid-Range,car
CAR_0259,Volvo,Xc90,I6,"1,969 cc",247.0,200.0,6.5 sec,400 Nm,Petrol/Diesel,7.0,Grey,60000.0,Mid-Range,car
CAR_0260,Volvo,Xc90,I6,"1,969 cc",247.0,200.0,6.5 sec,400 Nm,Petrol/Diesel,7.0,Brown,60000.0,Mid-Range,car
CAR_0261,Volvo,Xc60,I6,"1,969 cc",247.0,220.0,6.4 sec,400 Nm,Petrol/Diesel,5.0,Brown,55000.0,Mid-Range,car
CAR_0262,Volvo,S90,I6,"1,969 cc",295.0,250.0,5.9 sec,400 Nm,Petrol/Diesel,5.0,Silver,60000.0,Mid-Range,car
CAR_0263,Volvo,S90,I6,"1,969 cc",295.0,250.0,5.9 sec,400 Nm,Petrol/Diesel,5.0,Yellow,60000.0,Mid-Range,car
CAR_0264,Volvo,S90,I6,"1,969 cc",295.0,250.0,5.9 sec,400 Nm,Petrol/Diesel,5.0,Grey,60000.0,Mid-Range,car
CAR_0265,Kia,Sportage Lx,I4,"2,480 cc",187.0,200.0,8.0 sec,250 Nm,Petrol,5.0,Red,27000.0,Budget,car
CAR_0266,Kia,Sportage Lx,I4,"2,480 cc",187.0,200.0,8.0 sec,250 Nm,Petrol,5.0,Blue,27000.0,Budget,car
CAR_0267,Kia,Sportage Lx,I4,"2,480 cc",187.0,200.0,8.0 sec,250 Nm,Petrol,5.0,Brown,27000.0,Budget,car
CAR_0268,Kia,Sportage Ex,I4,"2,480 cc",187.0,200.0,8.0 sec,250 Nm,Petrol,5.0,Red,30000.0,Mid-Range,car
CAR_0269,Kia,Sportage Gt-Line,I4,"2,480 cc",187.0,200.0,8.0 sec,350 Nm,Petrol,5.0,Grey,32000.0,Mid-Range,car
CAR_0270,Kia,Sportage Sx Turbo,I4,"1,998 cc",240.0,210.0,6.7 sec,400 Nm,Petrol,5.0,Yellow,36000.0,Mid-Range,car
CAR_0271,Kia,Sportage Nightfall Edition,I4,"2,480 cc",187.0,200.0,8.0 sec,350 Nm,Petrol,5.0,Yellow,33000.0,Mid-Range,car
CAR_0272,Honda,Civic Type R,I4,"1,996 cc",315.0,272.0,5.7 sec,400 Nm,Petrol,5.0,Grey,44000.0,Mid-Range,car
CAR_0273,Honda,Civic Type R,I4,"1,996 cc",315.0,272.0,5.7 sec,400 Nm,Petrol,5.0,Green,44000.0,Mid-Range,car
CAR_0274,Honda,Civic Type R,I4,"1,996 cc",315.0,272.0,5.7 sec,400 Nm,Petrol,5.0,Brown,44000.0,Mid-Range,car
CAR_0275,Kia,Sportage Phev,I4 + ELECTRIC,"1,600 cc / 13.8 kwh",261.0,180.0,8.0 sec,350 Nm,Plug-in Hybrid,5.0,Brown,41000.0,Mid-Range,car
CAR_0276,Kia,Sportage Phev,I4 + ELECTRIC,"1,600 cc / 13.8 kwh",261.0,180.0,8.0 sec,350 Nm,Plug-in Hybrid,5.0,Blue,41000.0,Mid-Range,car
CAR_0277,Kia,Sportage Phev,I4 + ELECTRIC,"1,600 cc / 13.8 kwh",261.0,180.0,8.0 sec,350 Nm,Plug-in Hybrid,5.0,Yellow,41000.0,Mid-Range,car
CAR_0278,Kia,Sportage 2024(Base Model),I4,"2,480 cc",187.0,200.0,8.0 sec,250 Nm,Petrol,5.0,Orange,26000.0,Budget,car
CAR_0279,Kia,Sportage 2024(Top Trim),I4,"1,998 cc",240.0,210.0,6.7 sec,400 Nm,Petrol,5.0,Blue,38000.0,Mid-Range,car
CAR_0280,Kia,Sportage 2024(Top Trim),I4,"1,998 cc",240.0,210.0,6.7 sec,400 Nm,Petrol,5.0,Yellow,38000.0,Mid-Range,car
CAR_0281,Kia,Sportage 2024(Top Trim),I4,"1,998 cc",240.0,210.0,6.7 sec,400 Nm,Petrol,5.0,Red,38000.0,Mid-Range,car
CAR_0282,Kia,Sportage 2024(Base Awd),I4,"2,480 cc",187.0,200.0,8.3 sec,250 Nm,Petrol,5.0,Red,29000.0,Budget,car
CAR_0283,Kia,Sportage 2024(Base Awd),I4,"2,480 cc",187.0,200.0,8.3 sec,250 Nm,Petrol,5.0,Grey,29000.0,Budget,car
CAR_0284,Kia,Sportage 2024(Base Awd),I4,"2,480 cc",187.0,200.0,8.3 sec,250 Nm,Petrol,5.0,White,29000.0,Budget,car
CAR_0285,Kia,Sportage X-Line,I4,"2,480 cc",187.0,200.0,8.0 sec,350 Nm,Petrol,5.0,Blue,32500.0,Mid-Range,car
CAR_0286,Kia,Sportage 2024(S Trim),I4,"2,480 cc",187.0,200.0,8.2 sec,250 Nm,Petrol,5.0,Silver,28000.0,Budget,car
CAR_0287,Honda,Accord,I4,"1,498 cc",192.0,201.0,7.1 sec,370 Nm,Petrol,5.0,Brown,29400.0,Budget,car
CAR_0288,Honda,Accord,I4,"1,498 cc",192.0,201.0,7.1 sec,370 Nm,Petrol,5.0,Orange,29400.0,Budget,car
CAR_0289,Honda,Accord,I4,"1,498 cc",192.0,201.0,7.1 sec,370 Nm,Petrol,5.0,Red,29400.0,Budget,car
CAR_0290,Kia,Sportage 2024(Hybrid Awd),I4 + ELECTRIC,"1,600 cc / 1.49 kwh",227.0,180.0,8.0 sec,350 Nm,Hybrid,5.0,Grey,37000.0,Mid-Range,car
CAR_0291,Kia,Sportage 2024(Plug-In Hybrid Awd),I4 + ELECTRIC,"1,598 cc / 13.8 kwh",261.0,180.0,7.9 sec,350 Nm,Plug-in Hybrid,5.0,Grey,42000.0,Mid-Range,car
CAR_0292,Kia,Sportage 2024(Plug-In Hybrid Awd),I4 + ELECTRIC,"1,598 cc / 13.8 kwh",261.0,180.0,7.9 sec,350 Nm,Plug-in Hybrid,5.0,Blue,42000.0,Mid-Range,car
CAR_0293,Kia,Sportage 2024(Plug-In Hybrid Awd),I4 + ELECTRIC,"1,598 cc / 13.8 kwh",261.0,180.0,7.9 sec,350 Nm,Plug-in Hybrid,5.0,Silver,42000.0,Mid-Range,car
CAR_0294,Kia,Sportage 2024(X-Pro),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Black,36000.0,Mid-Range,car
CAR_0295,Kia,Sportage 2024(X-Pro),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Orange,36000.0,Mid-Range,car
CAR_0296,Kia,Sportage 2024(X-Pro),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Silver,36000.0,Mid-Range,car
CAR_0297,Kia,Sportage 2024(X-Pro Prestige),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Black,38000.0,Mid-Range,car
CAR_0298,Kia,Sportage 2024(X-Pro Prestige),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Brown,38000.0,Mid-Range,car
CAR_0299,Kia,Sportage 2024(X-Pro Prestige),I4,"2,480 cc",187.0,200.0,8.1 sec,400 Nm,Petrol,5.0,Red,38000.0,Mid-Range,car
CAR_0300,Kia,Sportage 2024(Sx Turbo Awd),I4,"1,998 cc",240.0,210.0,6.5 sec,400 Nm,Petrol,5.0,Yellow,40000.0,Mid-Range,car
CAR_0301,Kia,Sportage 2024(Base Fwd),I4,"2,480 cc",187.0,200.0,8.5 sec,250 Nm,Petrol,5.0,Brown,26500.0,Budget,car
CAR_0302,Honda,Cr-V,I4,"1,498 cc",190.0,186.0,8.2 sec,400 Nm,Plug-in Hybrid,5.0,Yellow,30000.0,Mid-Range,car
CAR_0303,Honda,Cr-V,I4,"1,498 cc",190.0,186.0,8.2 sec,400 Nm,Plug-in Hybrid,5.0,Brown,30000.0,Mid-Range,car
CAR_0304,Honda,Cr-V,I4,"1,498 cc",190.0,186.0,8.2 sec,400 Nm,Plug-in Hybrid,5.0,Orange,30000.0,Mid-Range,car
CAR_0305,Honda,Pilot,V6,"3,471 cc",285.0,209.0,6.3 sec,360 Nm,Petrol,8.0,Silver,40000.0,Mid-Range,car
CAR_0306,Honda,Pilot,V6,"3,471 cc",285.0,209.0,6.3 sec,360 Nm,Petrol,8.0,Black,40000.0,Mid-Range,car
CAR_0307,Honda,Pilot,V6,"3,471 cc",285.0,209.0,6.3 sec,360 Nm,Petrol,8.0,Red,40000.0,Mid-Range,car
CAR_0308,Honda,Civic Hatchback,I4,"1,498 cc",180.0,220.0,6.8 sec,300 Nm,Petrol,5.0,White,26350.0,Budget,car
CAR_0309,Toyota,Camry,V6,"3,500 cc",301.0,220.0,6.0 sec,250 Nm,Plug-in Hybrid,5.0,Brown,27000.0,Budget,car
CAR_0310,Toyota,Corolla,I4,"1,798 cc",139.0,180.0,9.4 sec,200 Nm,Plug-in Hybrid,5.0,Silver,22500.0,Budget,car
CAR_0311,Toyota,Prius,I4,"1,798 cc",121.0,180.0,10.5 sec,142 Nm,Hybrid,5.0,Brown,26700.0,Budget,car
CAR_0312,Toyota,Rav4,I4,"2,494 cc",203.0,200.0,8.1 sec,400 Nm,Plug-in Hybrid,5.0,Grey,27100.0,Budget,car
CAR_0313,Toyota,Highlander,V6,"3,456 cc",295.0,220.0,7.2 sec,370 Nm,Plug-in Hybrid,7.0,Orange,38400.0,Mid-Range,car
CAR_0314,Toyota,4Runner,V6,"3,956 cc",270.0,200.0,7.5 sec,400 Nm,Petrol,5.0,Brown,37400.0,Mid-Range,car
CAR_0315,Toyota,Tacoma,I4,"2,694 cc",159.0,180.0,9.5 sec,400 Nm,Petrol,5.0,Red,26400.0,Budget,car
CAR_0316,Toyota,Tundra,V8,"5,663 cc",381.0,220.0,6.7 sec,650 Nm,Petrol,5.0,Black,39900.0,Mid-Range,car
CAR_0317,Toyota,Avalon,V6,"3,456 cc",301.0,220.0,6.9 sec,400 Nm,Petrol,5.0,White,41400.0,Mid-Range,car
CAR_0318,Toyota,Avalon,V6,"3,456 cc",301.0,220.0,6.9 sec,400 Nm,Petrol,5.0,Silver,41400.0,Mid-Range,car
CAR_0319,Toyota,Avalon,V6,"3,456 cc",301.0,220.0,6.9 sec,400 Nm,Petrol,5.0,Grey,41400.0,Mid-Range,car
CAR_0320,Toyota,Mirai,I4,"1,798 cc",151.0,180.0,9.2 sec,335 Nm,Hydrogen,5.0,Orange,52400.0,Mid-Range,car
CAR_0321,Toyota,Sienna,V6,"2,494 cc",245.0,190.0,8.0 sec,360 Nm,Plug-in Hybrid,7.0,Black,44150.0,Mid-Range,car
CAR_0322,Toyota,Venza,I4,"2,494 cc",219.0,200.0,7.5 sec,400 Nm,Hybrid,5.0,Brown,33400.0,Mid-Range,car
CAR_0323,Toyota,Highlander Hybrid,V6,"3,456 cc",240.0,220.0,8.2 sec,350 Nm,Hybrid,7.0,Red,40400.0,Mid-Range,car
CAR_0324,Toyota,Land Cruiser Prado,V6,"3,956 cc",282.0,200.0,7.2 sec,450 Nm,Petrol/Diesel,7.0,White,49400.0,Mid-Range,car
CAR_0325,Toyota,Tundra Hybrid,V6,"3,456 cc",344.0,220.0,6.2 sec,650 Nm,Hybrid,5.0,Grey,43400.0,Mid-Range,car
CAR_0326,Toyota,Yaris,I4,"1,496 cc",106.0,180.0,11.2 sec,150 Nm,Petrol,5.0,Red,18400.0,Budget,car
CAR_0327,Toyota,C-Hr,I4,"1,986 cc",144.0,200.0,10.2 sec,250 Nm,Plug-in Hybrid,5.0,Black,24400.0,Budget,car
CAR_0328,Toyota,Bz4X,ELECTRIC,"64.8 kwh (Base Model),72.8 kwh (Higher End Model",218.0,200.0,7.5 sec,330 Nm,Electric,5.0,Red,43400.0,Mid-Range,car
CAR_0329,Toyota,Crown,HYBRID,"2,494 cc",236.0,200.0,7.6 sec,400 Nm,Hybrid,5.0,White,38400.0,Mid-Range,car
CAR_0330,Toyota,Mr2,I4,"1,986 cc",168.0,200.0,6.9 sec,400 Nm,Petrol,2.0,Red,29000.0,Budget,car
CAR_0331,Toyota,Celica,I4,"1,986 cc",140.0,200.0,8.5 sec,250 Nm,Petrol,5.0,Brown,25000.0,Budget,car
CAR_0332,Honda,City,I4,"1,497 cc",119.0,180.0,10.2 sec,145 Nm,Plug-in Hybrid,5.0,Green,15400.0,Budget,car
CAR_0333,Honda,Civic,I4,"1,996 cc",158.0,200.0,8.5 sec,400 Nm,Petrol,5.0,Brown,20400.0,Budget,car
CAR_0334,Honda,Civic,I4,"1,996 cc",158.0,200.0,8.5 sec,400 Nm,Petrol,5.0,Red,20400.0,Budget,car
CAR_0335,Honda,Civic,I4,"1,996 cc",158.0,200.0,8.5 sec,400 Nm,Petrol,5.0,Black,20400.0,Budget,car
CAR_0336,Hyundai,I10,"1.2L,4-CYLINDER,INLINE-4(I4)","1,197 cc",87.0,160.0,12.2 sec,120 Nm,Petrol,5.0,Grey,12400.0,Budget,car
CAR_0337,Hyundai,I20,"1.4L,4-CYLINDER,INLINE-4(I4)","1,396 cc",99.0,180.0,10.5 sec,250 Nm,Plug-in Hybrid,5.0,Brown,15400.0,Budget,car
CAR_0338,Hyundai,Elantra,"2.0L,4-CYLINDER,INLINE-4(I4)","1,999 cc",147.0,200.0,9.5 sec,250 Nm,Plug-in Hybrid,5.0,Yellow,18400.0,Budget,car
